ageGroup,ageGroupIdFk,athleteCountryCode,athleteIdFk,bestRecord,bibNumber,combinedEventScoreCalculated,firstName,gender,groupNo,imgVariants,initialPb,initialPbImperial,initialSb,initialSbImperial,laneRow,laneStacked,lastName,position,price,promotion,relayTeamNational,s3ImgUuid,seImplementIdFk,seedingPromotion,startStatus,eventIdFk,event,nameAndEvent
Senior,23,CAN,85079,None,,,Rowan,Male,0,,7598,299125,7598,299125,1,,Hamilton,3,$3400000,N,,,54,N,Ok,51,Hammer Throw,Rowan Hamilton (Hammer Throw)
Senior,23,ISL,6015,None,,,Hilmar,Male,0,,7710,303525,7552,297300,1,,Jónsson,18,$3400000,N,,,54,N,Ok,51,Hammer Throw,Hilmar Jónsson (Hammer Throw)
Senior,23,ITA,7336,None,,,Dalia,Female,0,1,226400,226400,228300,228300,1,,Kaddari,29,$3400000,N,,7336_1655282658467,154,N,Ok,2,200m,Dalia Kaddari (200m)
Senior,23,GBR,71152,None,,,Victoria,Female,0,,510500,510500,510500,510500,1,,Ohuruogu,17,$3400000,N,,,155,N,Ok,3,400m,Victoria Ohuruogu (400m)
Senior,23,POR,2708,None,,,Cátia,Female,0,,505900,505900,512400,512400,1,,Azevedo,42,$3400000,N,,,155,N,Ok,3,400m,Cátia Azevedo (400m)
Senior,23,CUB,84,None,,,Liadagmis,Female,0,1,1493,58775,1445,56875,1,,Povea,4,$3400000,N,,84_1562963732288,189,N,Ok,43,Triple Jump,Liadagmis Povea (Triple Jump)
Senior,23,CAN,14879,None,,,Cameron,Male,0,,77650000,77650000,,,1,,Levins,12,$3390000,N,,,30,N,Ok,25,Marathon,Cameron Levins (Marathon)
Senior,23,LBR,51459,None,,,Ebony,Female,0,,127400,127400,129200,129200,1,,Morrison,25,$3390000,N,,,156,N,Ok,4,100m Hurdles,Ebony Morrison (100m Hurdles)
Senior,23,KAZ,470,None,,,Polina,Female,0,,112760000,112760000,112760000,112760000,1,,Repina,24,$3390000,N,,,1312,N,Ok,2234,35K Racewalk,Polina Repina (35K Racewalk)
Senior,23,GER,6345,None,,,Katharina,Female,0,1,1888,74325,1888,74325,1,,Maisch,12,$3390000,N,,6345_1614930653655,190,N,Ok,50,Shot Put,Katharina Maisch (Shot Put)
Senior,23,KOR,45184,None,,,Joo-Han,Male,0,,75130000,75130000,78760000,78760000,1,,Oh,43,$3380000,N,,,30,N,Ok,25,Marathon,Joo-Han Oh (Marathon)
Senior,23,CAN,16671,None,,,Regan,Female,0,,5675400,5675400,5717700,5717700,1,,Yee,12,$3380000,N,,,177,N,Ok,24,3000m Steeplechase,Regan Yee (3000m Steeplechase)
Senior,23,TPE,9873,None,,,Kuei-Ru,Male,0,,133400,133400,134900,134900,1,,Chen,37,$3370000,N,,,6,N,Ok,5,110m Hurdles,Kuei-Ru Chen (110m Hurdles)
Senior,23,MEX,45186,None,,,Andres Eduardo,Male,0,,47940000,47940000,48310000,48310000,1,,Olivas Núñez,37,$3370000,N,,,37,N,Ok,32,20K Racewalk,Andres Eduardo Olivas Núñez (20K Racewalk)
Senior,23,GRE,1345,None,,,Alexandros,Male,0,,94050000,94050000,95830000,95830000,1,,Papamichail,25,$3370000,N,,,1314,N,Ok,2234,35K Racewalk,Alexandros Papamichail (35K Racewalk)
Senior,23,VEN,11114,None,,,Yoveinny,Female,0,,128700,128700,128700,128700,1,,Mota,43,$3370000,N,,,156,N,Ok,4,100m Hurdles,Yoveinny Mota (100m Hurdles)
Senior,23,JPN,1421,None,,,Kumiko,Female,0,,52610000,52610000,53710000,53710000,1,,Okada,24,$3370000,N,,,185,N,Ok,32,20K Racewalk,Kumiko Okada (20K Racewalk)
Senior,23,AUS,20428,None,,,Natalie,Female,0,,9065000,9065000,9065000,9065000,1,,Rule,4,$3370000,N,,,175,N,Ok,22,5000m,Natalie Rule (5000m)
Senior,23,CUB,45193,None,,,Leyanis,Female,0,,1458,57400,1458,57400,1,,Pérez Hernández,3,$3370000,N,,,189,N,Ok,43,Triple Jump,Leyanis Pérez Hernández (Triple Jump)
Senior,23,ESP,969,None,,,Laura,Female,0,,7200,283450,7200,283450,1,,Redondo,11,$3370000,N,,,201,N,Ok,51,Hammer Throw,Laura Redondo (Hammer Throw)
Senior,23,ESP,2110,None,,,Marta,Female,0,1,2401200,2401200,2473900,2473900,1,,Pérez,11,$3370000,N,,2110_1653465737508,174,N,Ok,21,1500m,Marta Pérez (1500m)
Senior,23,CIV,84897,None,,,Jessika,Female,0,,227900,227900,227900,227900,1,,Gbai,15,$3360000,N,,,154,N,Ok,2,200m,Jessika Gbai (200m)
Senior,23,CAN,84912,None,,,Ceili,Female,0,,5706900,5706900,5706900,5706900,1,,McCabe,11,$3360000,N,,,177,N,Ok,24,3000m Steeplechase,Ceili McCabe (3000m Steeplechase)
Senior,23,BRA,84954,None,,,Leticia,Female,0,,663,26100,659,25925,1,,Oro Melo,4,$3360000,N,,,187,N,Ok,41,Long Jump,Leticia Oro Melo (Long Jump)
Senior,23,BOT,45042,None,,,Anthony,Male,0,,445800,445800,456200,456200,1,,Pesela,11,$3350000,N,,,3,N,Ok,3,400m,Anthony Pesela (400m)
Senior,23,ZAM,85050,None,,,Muzala,Male,0,,453100,453100,453100,453100,1,,Samukonga,48,$3350000,N,,,3,N,Ok,3,400m,Muzala Samukonga (400m)
Senior,23,LAT,975,None,,,Arnis,Male,0,,95360000,95360000,95360000,95360000,1,,Rumbenieks,35,$3350000,N,,,1314,N,Ok,2234,35K Racewalk,Arnis Rumbenieks (35K Racewalk)
Senior,23,NED,9958,None,,,Rutger,Male,0,,580,22825,570,22425,1,,Koppelaar,19,$3340000,N,,,41,N,Ok,42,Pole Vault,Rutger Koppelaar (Pole Vault)
Senior,23,AUS,1846,None,,,Matthew,Male,0,1,6707,264050,6707,264050,1,,Denny,1,$3340000,N,,1846_1653469144423,63,N,Ok,52,Discus Throw,Matthew Denny (Discus Throw)
Senior,23,ESP,891,None,,,Irene,Female,0,,5675300,5675300,5724000,5724000,1,,Sánchez-Escribano,15,$3340000,N,,,177,N,Ok,24,3000m Steeplechase,Irene Sánchez-Escribano (3000m Steeplechase)
Senior,23,USA,10480,None,,,Jelena,Female,0,1,196,7700,195,7675,1,,Rowe,30,$3340000,N,,10480_1642489217171,186,N,Ok,40,High Jump,Jelena Rowe (High Jump)
Senior,23,USA,11452,None,,,Jasmine,Female,0,,1457,57350,1457,57350,1,,Moore,27,$3340000,N,,,189,N,Ok,43,Triple Jump,Jasmine Moore (Triple Jump)
Senior,23,JPN,2682,None,,,Seito,Male,0,,577,22700,571,22475,1,,Yamamoto,17,$3330000,N,,,41,N,Ok,42,Pole Vault,Seito Yamamoto (Pole Vault)
Senior,23,BEL,86,None,,,Anne,Female,0,1,127100,127100,129500,129500,1,,Zagré,5,$3330000,N,,86_1598258298036,156,N,Ok,4,100m Hurdles,Anne Zagré (100m Hurdles)
Senior,23,GER,3400,None,,,Maximilian,Male,0,,8026600,8026600,8026600,8026600,1,,Thorwirth,23,$3320000,N,,,27,N,Ok,22,5000m,Maximilian Thorwirth (5000m)
Senior,23,ARG,29656,None,,,Joaquin,Male,0,,77760000,77760000,,,1,,Arbe,1,$3320000,N,,,30,N,Ok,25,Marathon,Joaquin Arbe (Marathon)
Senior,23,CZE,7350,None,,,Lada,Female,0,1,511300,511300,511300,511300,1,,Vondrová,13,$3320000,N,,7350_1598340560928,155,N,Ok,3,400m,Lada Vondrová (400m)
Senior,23,ROU,6399,None,,,Mihaela,Female,0,,113160000,113160000,113160000,113160000,1,,Acatrinei,36,$3320000,N,,,1312,N,Ok,2234,35K Racewalk,Mihaela Acatrinei (35K Racewalk)
Senior,23,AUS,41464,None,,,Rose,Female,0,,9074900,9074900,9074900,9074900,1,,Davies,2,$3320000,N,,,175,N,Ok,22,5000m,Rose Davies (5000m)
Senior,23,FRA,9945,None,,,Mouhamadou,Male,0,1,202600,202600,202600,202600,1,,Fall,20,$3310000,N,,9945_1622715156898,2,N,Ok,2,200m,Mouhamadou Fall (200m)
Senior,23,BEL,2186,None,,,Isaac,Male,0,1,16427000,16427000,,,1,,Kimeli,4,$3310000,N,,2186_1567974980170,28,N,Ok,23,10000m,Isaac Kimeli (10000m)
Senior,23,CHI,10065,None,,,Claudio,Male,0,,6702,263850,6702,263850,1,,Romero,5,$3310000,N,,,63,N,Ok,52,Discus Throw,Claudio Romero (Discus Throw)
Senior,23,USA,10459,None,,,Colin,Male,0,,77780000,77780000,,,1,,Bennie,66,$3300000,N,,,30,N,Ok,25,Marathon,Colin Bennie (Marathon)
Senior,23,SWE,876,None,,,Simon,Male,0,1,6948,273525,6594,259600,1,,Pettersson,27,$3300000,N,,876_1598340218092,63,N,Ok,52,Discus Throw,Simon Pettersson (Discus Throw)
Senior,23,SUI,3813,None,,,Ajla,Female,0,1,109000,109000,112600,112600,1,,Del Ponte,47,$3300000,N,,3813_1598259384638,153,N,Ok,1,100m,Ajla Del Ponte (100m)
Senior,23,CAN,10993,None,,,Lauren,Female,0,,228200,228200,228200,228200,1,,Gale,13,$3300000,N,,,154,N,Ok,2,200m,Lauren Gale (200m)
Senior,23,NED,19793,None,,,Zoë,Female,0,,128300,128300,129100,129100,1,,Sedney,27,$3300000,N,,,156,N,Ok,4,100m Hurdles,Zoë Sedney (100m Hurdles)
Senior,23,SUI,5369,None,,,Noemi,Female,0,,127100,127100,129600,129600,1,,Zbären,36,$3300000,N,,,156,N,Ok,4,100m Hurdles,Noemi Zbären (100m Hurdles)
Senior,23,URU,2847,None,,,Déborah,Female,0,,1202000,1202000,1225300,1225300,1,,Rodríguez,43,$3300000,N,,,173,N,Ok,20,800m,Déborah Rodríguez (800m)
Senior,23,JPN,11054,None,,,Ririka,Female,0,,18607100,18607100,18903400,18903400,1,,Hironaka,12,$3300000,N,,,176,N,Ok,23,10000m,Ririka Hironaka (10000m)
Senior,23,GRE,6315,None,,,Eleni-Klaoudia,Female,0,,471,18525,450,17700,1,,Polak,17,$3300000,N,,,188,N,Ok,42,Pole Vault,Eleni-Klaoudia Polak (Pole Vault)
Senior,23,LAT,951,None,,,Līna,Female,0,1,6487,255375,6288,247550,1,,Mūze,22,$3300000,N,,951_1600075899291,219,N,Ok,53,Javelin Throw,Līna Mūze (Javelin Throw)
Senior,23,CHN,8068,None,,,Yaoqing,Male,0,,1717,67575,1693,66650,1,,Fang,7,$3290000,N,,,42,N,Ok,43,Triple Jump,Yaoqing Fang (Triple Jump)
Senior,23,GER,11849,None,,,Tristan,Male,0,1,7671,302000,7525,296250,1,,Schwandke,14,$3290000,N,,11849_1565514982426,54,N,Ok,51,Hammer Throw,Tristan Schwandke (Hammer Throw)
Senior,23,NED,4044,None,,,Denzel,Male,0,1,7680,302350,7521,296100,1,,Comenentia,21,$3290000,N,,4044_1525439891110,54,N,Ok,51,Hammer Throw,Denzel Comenentia (Hammer Throw)
Senior,23,GUY,52457,None,,,Aliyah,Female,0,,511300,511300,511700,511700,1,,Abrams,21,$3290000,N,,,155,N,Ok,3,400m,Aliyah Abrams (400m)
Senior,23,GBR,6112,None,,,Jessica,Female,0,,18809600,18809600,18822400,18822400,1,,Judd,8,$3290000,N,,,176,N,Ok,23,10000m,Jessica Judd (10000m)
Senior,23,GBR,13195,None,,,Sophie,Female,0,1,1882,74075,1882,74075,1,,McKinna,9,$3290000,N,,13195_1614928175575,190,N,Ok,50,Shot Put,Sophie McKinna (Shot Put)
Senior,23,CRO,7122,None,,,Marija,Female,0,1,6471,254750,6471,254750,1,,Tolj,8,$3290000,N,,7122_1624520462519,210,N,Ok,52,Discus Throw,Marija Tolj (Discus Throw)
Senior,23,BEL,6160,None,,,Alexander,Male,0,,453400,453400,453600,453600,1,,Doom,8,$3280000,N,,,3,N,Ok,3,400m,Alexander Doom (400m)
Senior,23,UKR,45223,None,,,Hanna,Female,0,,53490000,53490000,,,1,,Shevchuk,39,$3280000,N,,,185,N,Ok,32,20K Racewalk,Hanna Shevchuk (20K Racewalk)
Senior,23,JPN,1664,None,,,Shota,Male,0,,201100,201100,203400,203400,1,,Iizuka,33,$3270000,N,,,2,N,Ok,2,200m,Shota Iizuka (200m)
Senior,23,NOR,13268,None,,,Simen,Male,0,,572,22500,572,22500,1,,Guttormsen,21,$3270000,N,,,41,N,Ok,42,Pole Vault,Simen Guttormsen (Pole Vault)
Senior,23,ITA,14805,None,,,Tobia,Male,0,,1714,67475,1693,66650,1,,Bocchi,21,$3270000,N,,,42,N,Ok,43,Triple Jump,Tobia Bocchi (Triple Jump)
Senior,23,IND,84927,None,,,Aishwarya Kailash,Female,0,,511800,511800,511800,511800,1,,Mishra,22,$3270000,N,,,155,N,Ok,3,400m,Aishwarya Kailash Mishra (400m)
Senior,23,GBR,13759,None,,,Patrick,Male,0,,16438800,16438800,16438800,16438800,1,,Dever,14,$3260000,N,,,28,N,Ok,23,10000m,Patrick Dever (10000m)
Senior,23,IND,85106,None,,,Eldhose,Male,0,,1699,66875,1699,66875,1,,Paul,20,$3260000,N,,,42,N,Ok,43,Triple Jump,Eldhose Paul (Triple Jump)
Senior,23,JAM,63634,None,,,Traves,Male,0,,6772,266600,6660,262200,1,,Smikle,18,$3260000,N,,,63,N,Ok,52,Discus Throw,Traves Smikle (Discus Throw)
Senior,23,GER,624,None,,,Gesa,Female,0,1,5433000,5433000,5844400,5844400,1,,Krause,23,$3260000,N,,624_1498489763234,177,N,Ok,24,3000m Steeplechase,Gesa Krause (3000m Steeplechase)
Senior,23,GBR,33600,None,,,Emily,Female,0,,195,7675,195,7675,1,,Borthwick,9,$3260000,N,,,186,N,Ok,40,High Jump,Emily Borthwick (High Jump)
Senior,23,KOR,8328,None,,,Byeong-Kwang,Male,0,,48290000,48290000,48290000,48290000,1,,Choe,34,$3250000,N,,,37,N,Ok,32,20K Racewalk,Byeong-Kwang Choe (20K Racewalk)
Senior,23,CHN,9535,None,,,Xiaojing,Female,0,,111300,111300,111800,111800,1,,Liang,10,$3250000,N,,,153,N,Ok,1,100m,Xiaojing Liang (100m)
Senior,23,ESP,9139,None,,,Carolina,Female,0,,5722400,5722400,5722400,5722400,1,,Robles,14,$3250000,N,,,177,N,Ok,24,3000m Steeplechase,Carolina Robles (3000m Steeplechase)
Senior,23,USA,1449,None,,,Emily,Female,0,,18685700,18685700,18900400,18900400,1,,Infeld,22,$3250000,N,,,176,N,Ok,23,10000m,Emily Infeld (10000m)
Senior,23,BUR,509,None,,,Marthe,Female,0,,664,26125,655,25775,1,,Koala,5,$3250000,N,,,187,N,Ok,41,Long Jump,Marthe Koala (Long Jump)
Senior,23,BOT,2019,None,,,Isaac,Male,0,1,197700,197700,205000,205000,1,,Makwala,4,$3240000,N,,2019_1525439892639,2,N,Ok,2,200m,Isaac Makwala (200m)
Senior,23,FRA,6185,None,,,Jimmy,Male,0,1,16445100,16445100,16445100,16445100,1,,Gressier,13,$3240000,N,,6185_1656580337537,28,N,Ok,23,10000m,Jimmy Gressier (10000m)
Senior,23,NOR,1778,None,,,Tom,Male,0,1,5070100,5070100,5111300,5111300,1,,Kårbø,37,$3240000,N,,1778_1538996370540,29,N,Ok,24,3000m Steeplechase,Tom Kårbø (3000m Steeplechase)
Senior,23,SAM,1055,None,,,Alex,Male,0,,6748,265650,6667,262475,1,,Rose,25,$3240000,N,,,63,N,Ok,52,Discus Throw,Alex Rose (Discus Throw)
Senior,23,CAN,51400,None,,,Aiyanna,Female,0,,512100,512100,512100,512100,1,,Stiverne,11,$3240000,N,,,155,N,Ok,3,400m,Aiyanna Stiverne (400m)
Senior,23,GBR,44926,None,,,Nicole,Female,0,,509600,509600,513200,513200,1,,Yeargin,19,$3240000,N,,,155,N,Ok,3,400m,Nicole Yeargin (400m)
Senior,23,KEN,2115,None,,,Hellen,Female,0,1,18242700,18242700,19098800,19098800,1,,Obiri,17,$3240000,N,,2115_1518718052434,176,N,Ok,23,10000m,Hellen Obiri (10000m)
Senior,23,CAN,16693,None,,,Natalia,Female,0,,2442000,2442000,2466200,2466200,1,,Hawthorn,7,$3240000,N,,,174,N,Ok,21,1500m,Natalia Hawthorn (1500m)
Senior,23,JPN,84988,None,,,Fuga,Male,0,,454000,454000,454000,454000,1,,Sato,28,$3230000,N,,,3,N,Ok,3,400m,Fuga Sato (400m)
Senior,23,FIN,1578,None,,,Elmo,Male,0,,133100,133100,135500,135500,1,,Lakka,14,$3230000,N,,0ed00c1e-4ff8-4a57-8613-fea8b74e2d44,6,N,Ok,5,110m Hurdles,Elmo Lakka (110m Hurdles)
Senior,23,BRA,1840,None,,,Altobelli,Male,0,,8038500,8038500,,,1,,Silva,6,$3230000,N,,,27,N,Ok,22,5000m,Altobelli Silva (5000m)
Senior,23,BDI,85008,None,,,Egide,Male,0,,16445900,16445900,16445900,16445900,1,,Ntakarutimana,3,$3230000,N,,,28,N,Ok,23,10000m,Egide Ntakarutimana (10000m)
Senior,23,PAN,8249,None,,,Jorge,Male,0,,77890000,77890000,,,1,,Castelblanco,55,$3230000,N,,,30,N,Ok,25,Marathon,Jorge Castelblanco (Marathon)
Senior,23,ECU,11495,None,,,David,Male,0,,48310000,48310000,48310000,48310000,1,,Hurtado,13,$3230000,N,,,37,N,Ok,32,20K Racewalk,David Hurtado (20K Racewalk)
Senior,23,CHN,2959,None,,,Bokai,Male,0,1,575,22625,570,22425,1,,Huang,6,$3230000,N,,2959_1654589999634,41,N,Ok,42,Pole Vault,Bokai Huang (Pole Vault)
Senior,23,GAM,2448,None,,,Gina,Female,0,,225800,225800,229700,229700,1,,Bass,23,$3230000,N,,,154,N,Ok,2,200m,Gina Bass (200m)
Senior,23,GBR,8084,None,,,Zoey,Female,0,,512200,512200,512200,512200,1,,Clark,16,$3230000,N,,,155,N,Ok,3,400m,Zoey Clark (400m)
Senior,23,NED,32189,None,,,Eveline,Female,0,,512200,512200,512200,512200,1,,Saalberg,35,$3230000,N,,,155,N,Ok,3,400m,Eveline Saalberg (400m)
Senior,23,MEX,40129,None,,,Mariela Luisa,Female,0,,1209200,1209200,1224700,1224700,1,,Real,33,$3230000,N,,,173,N,Ok,20,800m,Mariela Luisa Real (800m)
Senior,23,BRA,1380,None,,,Paulo Roberto,Male,0,,77910000,77910000,77910000,77910000,1,,Paula,10,$3220000,N,,,30,N,Ok,25,Marathon,Paulo Roberto Paula (Marathon)
Senior,23,EGY,2043,None,,,Mostafa,Male,0,,8127,319950,7303,287500,1,,Elgamel,7,$3220000,N,,,54,N,Ok,51,Hammer Throw,Mostafa Elgamel (Hammer Throw)
Senior,23,GBR,10062,None,,,Beth,Female,0,,225000,225000,230100,230100,1,,Dobbin,25,$3220000,N,,,154,N,Ok,2,200m,Beth Dobbin (200m)
Senior,23,POL,3445,None,,,Iga,Female,0,1,510200,510200,513300,513300,1,,Baumgart-Witan,38,$3220000,N,,3445_1654590232742,155,N,Ok,3,400m,Iga Baumgart-Witan (400m)
Senior,23,GER,11952,None,,,Marike,Female,0,,6455,254125,6455,254125,1,,Steinacker,17,$3220000,N,,,210,N,Ok,52,Discus Throw,Marike Steinacker (Discus Throw)
Senior,23,RSA,956,None,,,Wayne,Male,0,,48170000,48170000,48390000,48390000,1,,Snyman,42,$3210000,N,,,37,N,Ok,32,20K Racewalk,Wayne Snyman (20K Racewalk)
Senior,23,BER,66659,None,,,Jah-Nhai,Male,0,,1703,67025,1695,66725,1,,Perinchief,2,$3210000,N,,,42,N,Ok,43,Triple Jump,Jah-Nhai Perinchief (Triple Jump)
Senior,23,GBR,3461,None,,,Imani,Female,0,1,110900,110900,112100,112100,1,,Lansiquot,16,$3210000,N,,3461_1498488847297,153,N,Ok,1,100m,Imani Lansiquot (100m)
Senior,23,GBR,4074,None,,,Ama,Female,0,1,510800,510800,513100,513100,1,,Pipi,18,$3210000,N,,4074_1653465853002,155,N,Ok,3,400m,Ama Pipi (400m)
Senior,23,NGR,38198,None,,,Imaobong,Female,0,,512400,512400,512400,512400,1,,Uko,36,$3210000,N,,,155,N,Ok,3,400m,Imaobong Uko (400m)
Senior,23,BRA,1274,None,,,Thiago,Male,0,1,2152800,2152800,2181900,2181900,1,,André,8,$3210000,N,,1274_1581714587302,26,N,Ok,21,1500m,Thiago André (1500m)
Senior,23,MEX,57298,None,,,Alma Delia,Female,0,,2460600,2460600,2460600,2460600,1,,Cortés,34,$3210000,N,,,174,N,Ok,21,1500m,Alma Delia Cortés (1500m)
Senior,23,BDI,16584,None,,,Rodrigue,Male,0,,16454700,16454700,16454700,16454700,1,,Kwizera,2,$3200000,N,,,28,N,Ok,23,10000m,Rodrigue Kwizera (10000m)
Senior,23,KEN,85007,None,,,Daniel,Male,0,,16239400,16239400,16546200,16546200,1,,Mateiko,18,$3200000,N,,,28,N,Ok,23,10000m,Daniel Mateiko (10000m)
Senior,23,PAN,5865,None,,,Gianna,Female,0,1,542000,542000,543500,543500,1,,Woodruff,23,$3200000,N,,5865_1630581336269,159,N,Ok,6,400m Hurdles,Gianna Woodruff (400m Hurdles)
Senior,23,AUS,10070,None,,,Brielle,Female,0,,5729600,5729600,5729600,5729600,1,,Erbacher,5,$3200000,N,,,177,N,Ok,24,3000m Steeplechase,Brielle Erbacher (3000m Steeplechase)
Senior,23,USA,5258,None,,,Laulauga,Female,0,,6449,253875,6449,253875,1,,Tausaga,31,$3200000,N,,,210,N,Ok,52,Discus Throw,Laulauga Tausaga (Discus Throw)
Senior,23,AUS,2678,None,,,Kelsey-Lee,Female,0,,6770,266525,6140,241725,1,,Barber,1,$3200000,N,,,219,N,Ok,53,Javelin Throw,Kelsey-Lee Barber (Javelin Throw)
Senior,23,ARG,2641,None,,,Federico,Male,0,,2161800,2161800,2178800,2178800,1,,Bruno,1,$3200000,N,,,26,N,Ok,21,1500m,Federico Bruno (1500m)
Senior,23,SWE,2478,None,,,Yolanda,Female,0,,2434300,2434300,2472300,2472300,1,,Ngarambe,40,$3200000,N,,04c98568-d465-4b5a-92e6-fac2597f8014,174,N,Ok,21,1500m,Yolanda Ngarambe (1500m)
Senior,23,JPN,11517,None,,,Nanako,Female,0,,53380000,53380000,53690000,53690000,1,,Fujii,23,$3190000,N,,,185,N,Ok,32,20K Racewalk,Nanako Fujii (20K Racewalk)
Senior,23,AUS,84936,None,,,Claudia,Female,0,,1216000,1216000,1223400,1223400,1,,Hollingsworth,3,$3190000,N,,,173,N,Ok,20,800m,Claudia Hollingsworth (800m)
Senior,23,POR,13203,None,,,Liliana,Female,0,1,6640,261400,6362,250450,1,,Cá,26,$3190000,N,,13203_1624520367045,210,N,Ok,52,Discus Throw,Liliana Cá (Discus Throw)
Senior,23,GRE,1670,None,,,Stamatia,Female,0,,7143,281200,7143,281200,1,,Scarvelis,16,$3190000,N,,,201,N,Ok,51,Hammer Throw,Stamatia Scarvelis (Hammer Throw)
Senior,23,NOR,5817,None,,,Ferdinand,Male,0,,2173900,2173900,2173900,2173900,1,,Edman,33,$3190000,N,,,26,N,Ok,21,1500m,Ferdinand Edman (1500m)
Senior,23,CZE,3742,None,,,Diana,Female,0,1,2437000,2437000,2472400,2472400,1,,Mezuliáníková,10,$3190000,N,,3742_1561886329829,174,N,Ok,21,1500m,Diana Mezuliáníková (1500m)
Senior,23,POR,2,None,,,Marta,Female,0,1,2439900,2439900,2471100,2471100,1,,Pen Freitas,38,$3190000,N,,2_1539769537402,174,N,Ok,21,1500m,Marta Pen Freitas (1500m)
Senior,23,POR,32174,None,,,Tiago,Male,0,,1711,67350,1690,66525,1,,Pereira,25,$3180000,N,,,42,N,Ok,43,Triple Jump,Tiago Pereira (Triple Jump)
Senior,23,NOR,6019,None,,,Thomas,Male,0,,7674,302125,7481,294525,1,,Mardal,23,$3180000,N,,,54,N,Ok,51,Hammer Throw,Thomas Mardal (Hammer Throw)
Senior,23,MEX,22576,None,,,Valeria,Female,0,,53510000,53510000,53650000,53650000,1,,Ortuño,29,$3180000,N,,,185,N,Ok,32,20K Racewalk,Valeria Ortuño (20K Racewalk)
Senior,23,COL,1173,None,,,Éider,Male,0,,47330000,47330000,48800000,48800000,1,,Arévalo,12,$3170000,N,,,37,N,Ok,32,20K Racewalk,Éider Arévalo (20K Racewalk)
Senior,23,CRO,592,None,,,Filip,Male,0,1,2194,86375,2184,85975,1,,Mihaljević,6,$3170000,N,,592_1621853623498,43,N,Ok,50,Shot Put,Filip Mihaljević (Shot Put)
Senior,23,ESP,11142,None,,,Sara,Female,0,,543400,543400,543400,543400,1,,Gallego,7,$3170000,N,,,159,N,Ok,6,400m Hurdles,Sara Gallego (400m Hurdles)
Senior,23,UKR,2064,None,,,Iryna,Female,0,1,7356,289600,7041,277200,1,,Klymets,27,$3170000,N,,2064_1625475579019,201,N,Ok,51,Hammer Throw,Iryna Klymets (Hammer Throw)
Senior,23,DOM,2783,None,,,Yancarlos,Male,0,,201700,201700,203600,203600,1,,Martínez,18,$3160000,N,,,2,N,Ok,2,200m,Yancarlos Martínez (200m)
Senior,23,UGA,5851,None,,,Stephen,Male,0,,16464600,16464600,,,1,,Kissa,23,$3160000,N,,,28,N,Ok,23,10000m,Stephen Kissa (10000m)
Senior,23,ARG,45177,None,,,Eulalio,Male,0,,77990000,77990000,,,1,,Munoz,2,$3160000,N,,,30,N,Ok,25,Marathon,Eulalio Munoz (Marathon)
Senior,23,GBR,5081,None,,,Ben,Male,0,,1727,67975,1682,66200,1,,Williams,16,$3160000,N,,,42,N,Ok,43,Triple Jump,Ben Williams (Triple Jump)
Senior,23,FIN,925,None,,,Tuomas,Male,0,,7620,300000,7497,295150,1,,Seppänen,10,$3160000,N,,cd165b70-46c0-4183-a4fa-e961e63c1853,54,N,Ok,51,Hammer Throw,Tuomas Seppänen (Hammer Throw)
Senior,23,CAN,10993,None,,,Lauren,Female,0,,513000,513000,513000,513000,1,,Gale,9,$3160000,N,,,155,N,Ok,3,400m,Lauren Gale (400m)
Senior,23,GER,3402,None,,,Neele,Female,0,,1452,57150,1448,57000,1,,Eckhardt-Noack,12,$3160000,N,,,189,N,Ok,43,Triple Jump,Neele Eckhardt-Noack (Triple Jump)
Senior,23,IVB,66100,None,,,Kyron,Male,0,,470800,470800,485800,485800,1,,Mcmaster,19,$3150000,N,,,10,N,Ok,6,400m Hurdles,Kyron Mcmaster (400m Hurdles)
Senior,23,TUR,1229,None,,,Yasmani,Male,0,1,478100,478100,482700,482700,1,,Copello,36,$3150000,N,,1229_1621860230882,10,N,Ok,6,400m Hurdles,Yasmani Copello (400m Hurdles)
Senior,23,FIN,7642,None,,,Mikko,Male,0,,571,22475,570,22425,1,,Paavola,8,$3150000,N,,,41,N,Ok,42,Pole Vault,Mikko Paavola (Pole Vault)
Senior,23,AUS,41597,None,,,Mackenzie,Female,0,,6318,248725,6318,248725,1,,Little,2,$3150000,N,,,219,N,Ok,53,Javelin Throw,Mackenzie Little (Javelin Throw)
Senior,23,GUA,8435,None,,,José,Male,0,,47950000,47950000,48560000,48560000,1,,Barrondo,21,$3140000,N,,,37,N,Ok,32,20K Racewalk,José Barrondo (20K Racewalk)
Senior,23,USA,1313,None,,,Andrew,Male,0,,6674,262750,6674,262750,1,,Evans,29,$3140000,N,,,63,N,Ok,52,Discus Throw,Andrew Evans (Discus Throw)
Senior,23,ITA,7061,None,,,Zaynab,Female,0,1,111900,111900,111900,111900,1,,Dosso,22,$3140000,N,,7061_1565424534753,153,N,Ok,1,100m,Zaynab Dosso (100m)
Senior,23,ECU,10979,None,,,Gabriela Anahi,Female,0,,229000,229000,229000,229000,1,,Suarez,20,$3140000,N,,,154,N,Ok,2,200m,Gabriela Anahi Suarez (200m)
Senior,23,MEX,84960,None,,,Citlali,Female,0,,87730000,87730000,87730000,87730000,1,,Moscote,34,$3140000,N,,,178,N,Ok,25,Marathon,Citlali Moscote (Marathon)
